,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Question,Equation
431,431,431,431,431,431,431,431,431,431,Each pack of dvds costs p dollars. If there is a discount of q dollars on each pack How many packs of dvds can you buy with r dollars?,( r / ( p - q ) )
432,432,432,432,432,432,432,432,432,432,There are p different books and q different movies in the ' crazy silly school ' series. If you read r of the books and watched s of the movies How many more movies than books are there in the ' crazy silly school ' series?,( q - p )
433,433,433,433,433,433,433,433,433,433,Bobby ate p pieces of candy. Then he ate q more. He also ate r pieces of chocolate. How many pieces of candy and chocolate did Bobby eat altogether?,( ( p + q ) + r )
434,434,434,434,434,434,434,434,434,434,Bryan took a look at his books as well. He has p bookshelves with each having the same number of books. If he has a total of q books How many books are there in each bookshelf?,( q / p )
435,435,435,435,435,435,435,435,435,435,Melissa scored p points in each game. If she scored a total of q points How many games did she play?,( q / p )
436,436,436,436,436,436,436,436,436,436,Rachel had to complete p pages of math homework. If she had to complete q more pages of reading homework than math homework How many pages of reading homework did she have to complete?,( p + q )
437,437,437,437,437,437,437,437,437,437,Jack received p emails and sent q letters in the morning. He then received 2 emails and sent s letters in the afternoon. How many emails did Jack receive in the day?,( p + r )
438,438,438,438,438,438,438,438,438,438,At the arcade Dave had won p tickets. He used some tickets to buy toys. If he still has q tickets left How many tickets did Dave use to buy toys?,( p - q )
439,439,439,439,439,439,439,439,439,439,Every day Ryan spends p hours on learning english and some more hours on learning chinese. If he spends q hours more on learning english than on learning chinese How many hours does he spend on learning chinese?,( p - q )
440,440,440,440,440,440,440,440,440,440,Katie had p ds games and her new friends had q games and old friends had r games. How many games do her friends have in all?,( q + r )
441,441,441,441,441,441,441,441,441,441,Paul got a box of some crayons for his birthday. During the school year he gave p crayons to his friends while he lost q crayons. If he only had r crayons left How many crayons had been lost or given away?,( p + q )
442,442,442,442,442,442,442,442,442,442,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by p of the pickers that they fill q drums of grapes per day and r drums of raspberries per day. How many drums of grapes would be filled in s days?",( q * s )
443,443,443,443,443,443,443,443,443,443,Jake has p fewer peaches than Steven and q more peaches than Jill. Steven has r peaches. How many peaches does Jill have?,( ( r - p ) - q )
444,444,444,444,444,444,444,444,444,444,"p red peaches, q yellow peaches and r green peaches are in the basket. How many more green peaches than yellow peaches are in the basket?",( r - q )
445,445,445,445,445,445,445,445,445,445,A book has p chapters. Each chapter is q pages long. How many pages does the book have altogether?,( p * q )
446,446,446,446,446,446,446,446,446,446,Brenda's mother made cookies for guests. Each guest had p cookies. If she prepared a total of q cookies How many guests did she prepare cookies for?,( q / p )
447,447,447,447,447,447,447,447,447,447,Every day Ryan spends a total of p hours on learning english and chinese. If he spends q hours on learning english everyday How many hours does he spend on learning chinese?,( p - q )
448,448,448,448,448,448,448,448,448,448,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by p of the pickers that they fill q drums of raspberries per day and r drums of grapes per day. How many drums of grapes would be filled in s days?",( r * s )
449,449,449,449,449,449,449,449,449,449,Bobby ate p pieces of candy. Then he ate q more. He also ate r pieces of chocolate. How many more pieces of candy than chocolate did Bobby eat?,( ( p + q ) - r )
450,450,450,450,450,450,450,450,450,450,He then went to see the oranges being harvested. He found out that they harvested p sacks of oranges. How many days did it take to harvest them if they harvested q sacks of oranges per day?,( p / q )
451,451,451,451,451,451,451,451,451,451,A mailman has to give p pieces of junk mail to each block. If he gives q mails to each house in a block How many houses are there in a block?,( p / q )
452,452,452,452,452,452,452,452,452,452,A waiter had p customers. After some left he still had q customers. Then he got r new customers How many customers left?,( p - q )
453,453,453,453,453,453,453,453,453,453,Jake has p fewer peaches and q more apples than Steven. Steven has r apples and s peaches. How many more apples than peaches does Steven have?,( r - s )
454,454,454,454,454,454,454,454,454,454,Every day Ryan spends p hours on learning english and q hours on learning chinese. How many more hours does he spend on learning chinese than he does on learning english?,( q - p )
455,455,455,455,455,455,455,455,455,455,p birds and q storks were sitting on the fence. r more birds came to join them. How many birds are sitting on the fence?,( p + r )
456,456,456,456,456,456,456,456,456,456,Paco had p cookies. He ate some of them and had q cookies left. How many cookies did Paco eat?,( p - q )
457,457,457,457,457,457,457,457,457,457,Matthew had p crackers to give to friends. If Matthew gave q crackers to each his friends How many friends did he give crackers to?,( p / q )
458,458,458,458,458,458,458,458,458,458,p campers went rowing and q campers went hiking in the morning. r campers went rowing in the afternoon. How many campers went rowing and hiking in all?,( ( p + r ) + q )
459,459,459,459,459,459,459,459,459,459,Paco had p cookies. He ate q of them. Then he bought r more cookies How many more cookies did he buy than those he ate?,( r - q )
460,460,460,460,460,460,460,460,460,460,Zachary did p push-ups in gym class today. David did q more push-ups than Zachary. John did r push-ups less than david. How many push-ups did David do?,( p + q )
461,461,461,461,461,461,461,461,461,461,Mary is baking a cake. The recipe calls for p cups of flour q cups of sugar and r cups of salt. She already put in 2 cups of flour. How many more cups of flour than cups of salt does she need to add now?,( ( p - s ) - r )
462,462,462,462,462,462,462,462,462,462,There were p roses in the vase. Jessica threw away q roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now r roses in the vase. How many more roses did she cut than those she threw away?,( r - p )
463,463,463,463,463,463,463,463,463,463,Last week Fred had p dollars and Jason had q dollars. Fred washed cars over the weekend and now has r dollars. Jason delivered newspapers and now has s dollars. How much money did Jason earn by delivering newspapers?,( s - q )
464,464,464,464,464,464,464,464,464,464,Jake has p fewer peaches than Steven and q more peaches than Jill. Steven has r peaches. How many peaches does Jake have?,( r - p )
465,465,465,465,465,465,465,465,465,465,p campers went rowing on a day. q campers went rowing in the morning and some more campers went rowing in the afternoon. How many campers went rowing in the afternoon?,( p - q )
466,466,466,466,466,466,466,466,466,466,The ring toss game at the carnival made p dollars in the first q days and r dollars in the remaining s days. How much did they make in all?,( p + r )
467,467,467,467,467,467,467,467,467,467,A book has p chapters. The second chapter is q pages long. If there are a total of r pages in the book How many pages are in the first chapter?,( r - q )
468,468,468,468,468,468,468,468,468,468,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had p invitations in it and she bought q packs. If she wants to invite r friends How many extra invitations will she need to buy?,( r - ( p * q ) )
469,469,469,469,469,469,469,469,469,469,Zachary did p push-ups in gym class today. David did q more push-ups than Zachary. John did r push-ups less than David. How many more push-ups did Zachary do than John?,( q - r )
